DEALER_ID,Dealer_Name,Dealer_Brand,Dealer_Address,Dealer_Pincode,Dealer_City,Dealer_State,Dealer_Category_Level_3,FOS_Code,FOS_Name
542808,Arya Motors,Arya Motors,Navecha Road Sr No 28 2 Near Ramkrushan Mangal Karyalay Pimpri Gurav Pune Maharashtra 411061 Pimple Gurav Pune Maharashtra 411061  Pune Maharashtra,411061.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
60090636,Flouratech Mfg Llp,Flouratech Mfg Llp,Shopno6Groundfloor Prideplazabuildingkharalwadi  Pune Maharashtra,411018.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
542284,New Maharaja Nx,New Maharaja Nx,37 7 Opp Sri Laxmi Jwelars Main Road Dhankawadi Pune Maharashtra  Pune Maharashtra,411043.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
561060,Salunke Cycle Traders,Salunke Cycle Traders,Near Pimpri Railway Station Pimpri Pune Maharashtra 411018 Near Pimpri Railway Station Pimpri Pune Maharashtra 411018  Pune Maharashtra,411018.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
809620,Ivroom Power Private Limited ,Ivroom Power Private Limited,Bulk Land Number 23 Unit No 6 Sector No 4 Rahul Co Operative Housing Society Ltd Moshi Pcntda Haveli Pune Maharashtra  Pune Maharashtra,412105.0,Pune,Maharashtra,Others,No Mapping,No Mapping
685578,Jf Battery And Spare Parts,Exide,Ground Floor Shop No 1 And 2 Sr No 49 2 Pratibha Mototrs Tathawadw Pune  Pune Maharashtra,411033.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
187066,Zodiac Clothing Company Limited ,Zodiac,Shop No 9 10 1261 Jm Road  Pune Maharashtra,411004.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60016805,Sam Cyclesalandiedc,Sam Cyclesalandiedc,Shop No12 Opp Tanish Orchid Charoli Azadnager  Pune Maharashtra,412105.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
60079960,S M Enterprises,S M Enterprises,Shop No A4 Next To Juna Jakat Naka Bus Stop Dange Chowk Road Chinchwadgaon  Pune Maharashtra,411033.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
587228,Envision Associates Llp,Us Polo Assn,Shop Noug22 Upperground Floor Phoenixmarket City Mall Viman Nagar Road Viman Nagar Road  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60000063,Rane Enterprises,Rane Enterprises,Mantri It Park Viman Nagarpunemaharashtra411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Musical Instruments,No Mapping,No Mapping
146633,House Of Anita Dongre Limited,Global Desi,S 135 1St Floor Inorbit Mall Viman Nagar Village Vadgaon Sheri Taluka Haveli Pune  Pune Maharashtra,411006.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60068310,Mankar Batteries,Mankar Batteries,4611 Elephistone Road Nr Gurudwara  Pune Maharashtra,411003.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
60047995,Sairam Machines  Toolsnaedc,Sairam Machines Toolsnaedc,Flat No B8 Amruta Vihar Survey No 63 Kirkatwadi Pune Pune Maharashtra  Pune Maharashtra,411024.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
824328,Shree Morya Enterprises,Shree Morya Enterprises,Shop No 1 Vardvinayak Plaza Bhosle Villege Opp Pawar Houe Phursungi Haveli Pune  Pune Maharashtra,412308.0,Pune,Maharashtra,Remi Gas Kit,No Mapping,No Mapping
949303,Spykar Lifestyles Pvt Ltd ,Spykar,Shop No G27A Lower Ground Floor Phoenix Mall Viman Nagerpune411014 Pune  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
958609,Darshan Car Accessories,Darshan Car Accessories,Showroom No2 Ground Floor Tejas Imperial Survey Number 162 1632 1633 Pune Pune  Pune Maharashtra,411057.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
310516,Jc Retail India Private Limited,Jai Hind,Empire Estate Old Mumbai Pune Highway Chinchwad Pune Empire Estate  Pune Maharashtra,411033.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60073425,Ytech Computers And Security Systems,Ytech Computers And Security Systems,Shop No 14 Shivam Market 2 Main Road  Pune Maharashtra,411062.0,Pune,Maharashtra,Others,No Mapping,No Mapping
60017334,R A Tyrespuneedc,R A Tyrespuneedc,Shop No 2 H No 573 Kudalwadi Chikhli Haveli Pune  Pune Maharashtra,410501.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
192687,Aishwarya,Aishwarya,Agarwal Chambers Opposite Nigdi Bus Stop Mumbai Pune Highway Agarwal Chambers  Pune Maharashtra,411044.0,Pune,Maharashtra,Furnishing,No Mapping,No Mapping
460131,Bindu Fashion Mart,Bindu Fashion Mart,S No 26 Office No B 4 1St Floor Savitri Shopping Complex Kale Colony Hadapsar Pune S No 26 Office No B 4 1St Floor Savitri Shopping Complex Kale Colony Hadapsar Pune  Pune Maharashtra,411028.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
606872,E Galaxy Motors,Hero Electric E Bike,Shop No 3 Pl 38 Mathur Complex Cdc Pcntda Chikhali Pune  Pune Maharashtra,411019.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
150085,Cox And Kings Limited,Cox And Kings,Cox And Kings Ltd 759 93 Abhiruchi Bunglow Next To Kelkar Hospital Prabhat Road Pune  Pune Maharashtra,411004.0,Pune,Maharashtra,Travel Agencies,No Mapping,No Mapping
60048496,D P Power Solutionspunepm,D P Power Solutionspunepm,Main Road Baner Gaonthan Baner Gaonath  Pune Maharashtra,411045.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
336595,Vimal Plywood And Hardware,Vimal Plywood And Hardware,Shop No 8 Darpan Apartment Sanghvi Nagar 3 S No 148 150 151 Plot No 14 Aundh Haveli Pune Sanghvi Nagar  Pune Maharashtra,411007.0,Pune,Maharashtra,Furnishing,No Mapping,No Mapping
614994,Pepe Jeans India Limited,Pepe Jeans,Shop No 293 Mg Road Pune 411001 Mg Road Pune 411001  Pune Maharashtra,411001.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60036699,New Yashraj Motorsnaedc,New Yashraj Motorsnaedc,Shop No05 Pranav Complex Chikhali Pimpari Chinchwad Pune Maharashtra  Pune Maharashtra,411062.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
164117,Yesshwant Enterprises,Yesshwant Enterprises,Shop No 7 Hno 768 Phadtore Chowk Sadashiv Peth Pune Pune Maharashtra  Pune Maharashtra,411030.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60018995,Shreenath Cycle Nxnapm,Shreenath Cycle Nxnapm,Gurudutt Colony Sr No 215 Ground Floor St Tukaram Nagar Pimpri Chinchwad Maharashtra  Pune Maharashtra,411039.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
60033067,Sonali Car Accessoriesnaedc,Sonali Car Accessoriesnaedc,Ground Floor Shop No 9 Lonkar Lawns Sr No 16A11 Nibm Road Opp Sarvoday Society Kondhwa Budruk Pune Pune Maharashtra  Pune Maharashtra,411048.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90049256,Sarang Awate
685184,Shree Ganesh Battery ,Exide,Sectore No 1 Plot No S 66Sadguru Apartment Indrani Nagar Bhosri Pune  Pune Maharashtra,411026.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
204392,Bagzone Lifestyles Pvt Ltd ,Bagzone,Lavie First Floor Shop No F 7 Marketcity Pune Viman Nagar Pune Nagar Road Pune 411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
523582,Manmandir,Manmandir,Wing F Ground 569 Shop No 40 Indraprasth Complex Rasta Peth Pune 411011 Wing F Ground 569 Shop No 40 Indraprasth Complex Rasta Peth Pune 411011  Pune Maharashtra,411011.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
164126,My Colours,My Colours,S No 71 H2 Vinayak Nagar Krishna Chowk New Sangavi Pin 411061 Pune Maharashtra  Pune Maharashtra,411061.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
864211,Singh Agency,Singh Agency,Singh Agency Hingane Kurd Tushar Bulider Higane Pune Maharshtra 411041  Pune Maharashtra,411041.0,Pune,Maharashtra,Others,No Mapping,No Mapping
309610,O2 Spa Salon Private Limited ,Duplicate Code,O2 Spa Dukes Retreat Khandalapune Mumb Ai Road Khandala Lonavala Maharashtra 410301  Pune Maharashtra,410301.0,Pune,Maharashtra,Gyms And Spas,No Mapping,No Mapping
604654,Make My Trip India Pvt Ltd ,Make My Trip,Shop No286 93 Avenue Pune Solapur Highwa A Fatimanagar Pune  Pune Maharashtra,411022.0,Pune,Maharashtra,Travel Agencies,No Mapping,No Mapping
176658,Hastakala ,Hastakala,S No 12 Ward No 03 House No 420 Vithal Nagar Hadapsar Pune Pune Maharashtra  Pune Maharashtra,411028.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
936581,Jai Ganesh Battery,Jai Ganesh Battery,Gat No 1584 Shikrapur Near Hotel Sanjeevan Chakan Road Shikrapur Shirur Pune Pu Ne Maharashtra  Pune Maharashtra,412208.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
60091859,Raj Battery,Raj Battery,"Shop3Ashokamewscoophsgsociety,Pardablddshop3 Ashokamewsphase2Spardabldd,Phase2Skondhwapune  Pune Maharashtra",411048.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
908255,Mishrilal Distributors,Mishrilal Distributors,S No 46 47 11 Phaltan Road Baramati Pune Maharshtra Pune Phaltan Road Baramati Dist Pune  Pune Maharashtra,413102.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
434135,Cg Lifestyle,Jamewar,G9 Ground Floor Seasons Mall Hadapsar Pune Seasons Mall  Pune Maharashtra,411028.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
647086,Puma Sports India Pvt Ltd ,Puma,West End Mall Shop No 04 Higher Ground Floor  Pune Maharashtra,411007.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
60010373,Omkar Tyres And Wheelspuneedc,Omkar Tyres And Wheelspuneedc,Wardayini Co Op Housing Society Shop No 10 S No 46 1B 2 2B 17 And 18 Parvati  Pune Maharashtra,411009.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
60003713,Ignition Auto Sales  Servicepunepm,Ignition Auto Sales Servicepunepm,Shop No 3 Nirupam Appt Akurdi Maharashtra  Pune Maharashtra,411035.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
559401,Reliance Retail Limited ,Reliance Trends,Rrl Trends City One Mall Pune Reliance R Etail Limited City One Mall Ground And First Floor  Pune Maharashtra,411019.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
618794,Bajaj Finserv Health Ltd,Bajaj Finserv Health Ltd,Four Th Floor Fountain Head Lohegaon And Wadgaonsheri Viman Nagar Near Phoenix Mall Pune 411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Insurance,No Mapping,No Mapping
60021251,Carmate Accessories Shopnaedc,Carmate Accessories Shopnaedc,Shop No 1 Ground Floor Sno 12123451A Dp Road Vishal Nagar Dp Road Pimple Nilakh Pimpri Chinchwad Pune Maharashtra  Pune Maharashtra,411027.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
647975,Saleel Motors,Hero Electric,G No 198 8 Saraswatinagarnear Bust Stop Indapur Pune Pune  Pune Maharashtra,413106.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
881117,Aditya Birla Fashion And Retail Ltd,Peter England,Gold Craft Building Shop No 5 6 7 8 Near C Haphekar Chowk Chinchwad Pune 411 033  Pune Maharashtra,411033.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
60004950,Chirag Autonapm,Chirag Autonapm,New Ankita Residency Flat No 6 S No 4A Near Gadital Hadapsar Maharashtra  Pune Maharashtra,411028.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
781664,Ivroom Power Private Limited,Ivroom Power Private Limited,Bulk Land Number 23 Unit No 6 Sector No 4 Rahul Co Operative Housing Society Ltd Moshi Pcntda Haveli Pune Maharashtra  Pune Maharashtra,412105.0,Pune,Maharashtra,Others,No Mapping,No Mapping
229840,J V Nevaskar And Sons ,Eureka Forbes,261 Budhwar Peth Pune Budhwar Peth  Pune Maharashtra,411002.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
60054251,Sachin Engineersnaedc,Sachin Engineersnaedc,648 Shop No 4 Shukrwar Peth Pune Maharashtra  Pune Maharashtra,411042.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
384754,Sk Enterprises,Sk Enterprises,Hissa No 1 2 7 Shop No Cs50 Srno 43 Ashok Nagar Kharadi Baypass Road Kharadi Ashok Nagar  Pune Maharashtra,411014.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
394598,Sandeep Home Appliances,Sandeep Home Appliances,546 549 19 Shanivar Peth Kelkar Road Abc Chok Pune Abc Chok  Pune Maharashtra,411030.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
427634,Phoenix Systems,Phoenix Systems,Shop No 03 Nalanda Nagari Fursungi Pune Fursungi  Pune Maharashtra,412308.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
192686,Gokul Home Appliances,Gokul Home Appliance,Plot No 219 Opp Hardasram Mandir River Road Pimpri Hardasram Mandir  Pune Maharashtra,411017.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
60048350,Ambika Steel Centrenaedc,Ambika Steel Centrenaedc,Shop No2 Amreet Bulding2 Chinchwadgaon Chichwad Pune Maharashtra  Pune Maharashtra,411033.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
60000168,Shri Raghvendra Hospitality Services,Shri Raghvendra Hospitality Services,Sno45 Dharm Nagar Vadgaonsheri Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Others,No Mapping,No Mapping
60070823,Indrayani Aquatech,Indrayani Aquatech,Shop No 1 2 Nr Aaradhana Hotel Alandi Chakan Road  Pune Maharashtra,412105.0,Pune,Maharashtra,Water Purifier,No Mapping,No Mapping
260089,Bata India Pvt Ltd ,Bata,Groundfloor Shopno 1 2 S No 152 1 Paudroad Kothrud Pune 411038 Maharashtra  Pune Maharashtra,411038.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
60000728,Shri Ganesh Jewellers,Shri Ganesh Jewellers,Kharadi Road Servey No 4601 Sangarsh Chowk Chandan Nagar Pune Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Others,No Mapping,No Mapping
60085998,Lunawat Hardware,Lunawat Hardware,Srno191Nagpurchawl Nearyerwadapostofficeyerwadapune  Pune Maharashtra,411006.0,Pune,Maharashtra,Paints And Hardware,No Mapping,No Mapping
922933,Mk Power Distributors,Mk Power Distributors,Rambai Ambedkar Coloney Near Datta Pune Pune Pune Maharashtra Rambai Ambedkar Coloney Near Datta Pune Pune Pune Maharashtra  Pune Maharashtra,411057.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
375259,Pci Pest Control Private Limited,Pci,Shop No 10 11 12 Ground Floor Sukhwani Fortune Morwadi Road Pimpri Pune 411 018 Shop No 10 11 12 Ground Floor Sukhwani Fortune Morwadi Road Pimpri 411 018  Pune Maharashtra,411018.0,Pune,Maharashtra,Medical Accessories,No Mapping,No Mapping
406674,Mitul Enterprises Pvt Ltd,Levis,Rajiv Gandhi Infotech Park Phase Ii Wipro Cafetaria Block Hinjewadi Hinjewadi  Pune Maharashtra,411057.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
452463,Shravanis Lifestyle,Shravanis Lifestyle,Shop No D 106 107 K K Market Dhankwadi Pune Satara Road Pune Shop No D 106 107 K K Market Dhankwadi Pune Satara Road Pune  Pune Maharashtra,411043.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
492244,Siddhivinayak Clothings Company,Siddhivinayak Clothings Co,Shop No 78 79 283 Kumar Prestige Point Near Chinchechi Talim Shukrawarpeth Pune 411002 Shop No 78 79 283 Kumar Prestige Point Near Chinchechi Talim Shukrawarpeth Pune 411002  Pune Maharashtra,411002.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
389358,Ak Automotive Car Accessories,Ak Automotive Car Accessories,Shop No 34 Ashoka Nagar Nagar Road Kharadi Bypas Pune Ashok Nagar  Pune Maharashtra,411028.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
468933,Kedar Garments,Allen Solly,Shop No 1 Sr No 80 2 3 4 5 Jaymala Business Court Next To Neel Hyundai Pune Solapur Highway Shop No 1 Sr No 80 2 3 4 5 Jaymala Business Court Next To Neel Hyundai Pune Solapur Highway  Pune Maharashtra,412307.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
881806,Cycle Mania,Cycle Mania,Sahyadri Hospital Shop No2 573 Swami Vivekanan Marg Bibwewadi Pune Pune  Pune Maharashtra,411037.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
403368,Shreays Tyres,Shreays Tyres,Shop 15 16 17 Phursungi Pune Near Hp Petrol Pump  Pune Maharashtra,412308.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
558903,Reliance Retail Limited ,Reliance Trends,Rrl Trends Krome Mall Pune Reliance Retail Limited Krome Mall S No 32 1 Pune Solapur Rd Wanawrie Pune 411001 Rrl Trends Krome Mall Pune Reliance Retail Limited Krome Mall S No 32 1 Pune Solapur Rd Wanawrie Pune 411001  Pune Maharashtra,411001.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
890794,Reliance Retail Limited ,Azorte,T27O The Pavillion Mall Un No Gf 33Ff 32 33 Shivaji Nagar Sf 23 Sr No 403A 1 Senapati Bapat Road   Pune Maharashtra,411016.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
685682,Rocket Battery,Exide,Secotorno 32 Shop No G 1 Nigdi Pradhikaran Nidgdi Pune  Pune Maharashtra,411044.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
707910,Lighthouse Solutions,Lighthouse Solutions,Sr No 127 Hari Darshan Telco Road Mohan Nagar Chichwad Pune  Pune Maharashtra,411019.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
935547,Our Power Solutions,Our Power Solutions,Near Mapple Woodz Shop No 3 Wagholi Bakori Road Wagholi Pune Maharashtra 412207 Near Mappl Near Mapple Woodz Shop No 3 Wagholi Bakori Road Wagholi Pune Maharashtra 412207 Near Mappl  Pune Maharashtra,412207.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
948382,Mohanlal Sons,Mohanlal Sons,F 75 Phoenix Market City Survy No 207 Viman Nagar Roadviman Nagar Pune 411014 Pune  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60017547,Gurudatta Cycle Shopeenapm,Gurudatta Cycle Shopeenapm,Sagar Colony S No 8214116 Shri Krushna Nagar Sagar Colony Pune Maharashtra  Pune Maharashtra,411038.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
831442,K G N Tyre Services,K G N Tyre Services,Sn 75 Pushpa Park Road New Sangavi Pimple Gurav Pune  Pune Maharashtra,411061.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
888201,Aditya Birla Fashion And Retail Ltd,Peter England,Peter England Showroom H No 13 42 Opp Kr Estate Sagar Road Miryalaguda Naldonda Telangana 508207   Pune Maharashtra,410504.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
212796,Neeva ,Neeva,Shop No 33 Mahalaxmi Vihar Vishrantwadi Pune Mahalaxmi Vihar  Pune Maharashtra,411015.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
501902,Sai Neelam Agency,Sai Neelam Agency,Prakash Complex Shop No 2 3 Ganpati Mandir Loankar Wasti Keshav Nagar Mundhwa Pune 411036 Prakash Complex Shop No 2 3 Ganpati Mandir Loankar Wasti Keshav Nagar Mundhwa Pune 411036  Pune Maharashtra,411036.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
425974,Shree Charbhuja Tyres,Shree Charbhuja Tyres,Opposite Corporation School Dhanori Pune 15 Dhanori  Pune Maharashtra,411015.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
60049729,Universal Eye Carenaedc,Universal Eye Carenaedc,2Nd Floor Shop No23141 Metro Complex Jogeshwari Lane Near Dagadusheth Mandir Budhwar Peth Pune Pune Maharashtra  Pune Maharashtra,411002.0,Pune,Maharashtra,Eyewear,No Mapping,No Mapping
612949,Surabhi Electronics System,Surabhi Electronics Syem,Shop No 5 Mate Chambers Near Laxmi Mangal Karyalaya Mukund Nagar Shop No 5 Mate Chambers Near Laxmi Mangal Karyalaya Mukund Nagar  Pune Maharashtra,411037.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
578963,Abhijit Motors,Abhijit Motors,Shankar Rao Lohane Marg P And T Colony Gultekdi Shankar Rao Lohane Marg P And T Colony Gultekdi  Pune Maharashtra,411037.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
298309,Aditya Birla Fashion & Retail Limited  ,Pantaloons,Pantaloons Woman First Floor The Pavillion Mall Senapati Bapat Road Durga Nagar Model Colony Shivajinagar Pune 411016  Pune Maharashtra,411016.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
60029880,Pingale Enterprisesnaedc,Pingale Enterprisesnaedc,Pingale Wasti S No 81 Nr Vrundavan Garden Mundhawa Maharashtra  Pune Maharashtra,411036.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
473119,Travel Vista,Travel Vista,710 Fortuna Complex Rahatni Road Pimple Saudagar Pune 411027 710 Fortuna Complex Rahatni Road Pimple Saudagar Pune 411027  Pune Maharashtra,411027.0,Pune,Maharashtra,Travel Agencies,No Mapping,No Mapping
60048229,Chatushrungi Tyre Servicepunepm,Chatushrungi Tyre Servicepunepm,Shop No 3 Udit Apt Sangvi Nagar  Pune Maharashtra,411067.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
380904,Soch Apparels Pvt Ltd ,Soch,Vamona Developers S 03 1St Floor Phoenix Market City Survey No 207 Behind Baker Gauage Vimannagar Ro Phoneix Market City  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
689837,Venus Tyres,Exide Duplicate Code,Sr No 46 9 Bt Kawade Road Ghorpadi Pune Maharashtra 411036 Sr No 46 9 Bt Kawade Road Ghorpadi Pune Maharashtra 411036  Pune Maharashtra,411036.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
60000050,Bitly Trade,Bitly Trade,Bitly Address Line 1 Bitly Address Line 2Punemaharashtra411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
261199,Gini And Jony Ltd ,Gini And Jony,S 13 2Nd Flr Pacific Mall Gultekdi Pune  Pune Maharashtra,411042.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
273234,Rod Retail Pvt Ltd,Sunglass Hut,Sunglass Hut Shop No 17 The Pavilion Mall Gorund Floor International Convention Centre Next To Jw Marriot Senapati Bapat Road Pune 411053  Pune Maharashtra,413102.0,Pune,Maharashtra,Eyewear,No Mapping,No Mapping
970997,Raymond Limited,Raymond Limited,Ece6 Colorplus Fashions Ltdno 32 33 Gold Field Plaza 164 Sasoon Road Pune 411001 Pune  Pune Maharashtra,411001.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
796278,Aadrika Automation Opc Private Limited,Aadrika Automation Opc Private Limited,Rh No 2 Prime Villa Ssr No 53 7 Undri Pune Maharashtra  Pune Maharashtra,411028.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
467108,Royal Man,Royal Man,Ground Floor Shop No 98 K K Market Pune Satara Road Dhankawadi Pune 411043 Ground Floor Shop No 98 K K Market Pune Satara Road Dhankawadi Pune 411043  Pune Maharashtra,411043.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
174039,Ekveera Mata Cloths ,Ekveera Mata Cloths,S N 77 1 D Mart Samor Jyotisha Nagar Kalewadi Pune Maharashtra  Pune Maharashtra,411057.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
163223,Cobb Apparels Pvt Ltd,Cobb,Shop No F 1 F 1St Floor Seasons Mall Magarpatta City Hadapsar Pune  Pune Maharashtra,411013.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
890990,Reliance Retail Limited ,Gap,T1Lm Seasons Mall Hadapsar Magarpatta City   Pune Maharashtra,411013.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
178125,Spykar Lifestyles Pvt Ltd ,Spykar,Sejal Apparels Plot No 4510 4513 Per Plaza Mall Resv No 180 Building D Wing  Pune Maharashtra,411019.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
204594,Krysh Retail Pvt Ltd ,Wrangler,Westend Mall Shop No 06 Higher Gr Floor S No 169 1 Dp Road Audh Pune Westend Mall  Pune Maharashtra,411009.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
369832,Car Gas Point,Car Gas Point,445 Nasik Phata Signal Chok Kasarwadi Pune Nasik Phata Signal  Pune Maharashtra,411034.0,Pune,Maharashtra,Vehicle Care / Servicing,No Mapping,No Mapping
949466,Shree Optics,Shree Optics,Nr Hotel Red Chilies Hotel Ground Floor Shop No 9 10 Parmar Square Kharadi Pune South Main Road Kharadi Pune Pune Maharashtra 411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Others,No Mapping,No Mapping
914803,Om Battery,Om Battery,Shri Ram Colony Shastri Nager Kothrud Pune Pune  Pune Maharashtra,411052.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
958574,Spykar Lifestyles Pvt Ltd ,Spykar,Spykar Store Shop No F31 First Floor Seasons Mall Magarpatta City Hadapsar Pune 411013 Pune  Pune Maharashtra,411013.0,Pune,Maharashtra,Others,No Mapping,No Mapping
900383,Reliance Retail Limited ,Reliance Smart,S No 77 1G Adms Ooh 33R At Village Manjri Budruk T Al Haveli Dist Pune 412307 Maharashtra  Pune Maharashtra,412307.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
229630,Musikshack International Pvt Ltd ,Musikshack International Pvt Ltd,Kamal Prabha Co Op Hsg Society Shop No 2 Opp Police Ground F C Road Shivaji Nagar Pune 411016  Pune Maharashtra,411016.0,Pune,Maharashtra,Musical Instruments,No Mapping,No Mapping
60084110,Car Gas Point,Car Gas Point,"Near Kinetic Honda, Ground And First Floor, Office No 1, Sno 388/1A, White House, Old Bombay Puna Highway  Pune Maharashtra",411012.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
786119,Snap Infratech Llp,Snap Infratech Llp,L B 1203 Ravinanda Skylights Gno 24 To 44 Phulm Wagholi Haveli Devkarwadi Pune Maharashtra L B 1203 Ravinanda Skylights Gno 24 To 44 Phulm Wagholi Haveli Devkarwadi Pune Maharashtra  Pune Maharashtra,412207.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
167702,Golden Life ,Golden Life,Shop No 13 Tulsi Complex Opposite Ravi Darshan Hadapsar Pune Pune Maharashtra  Pune Maharashtra,411028.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
417629,Raymond Apparel Limited ,Park Avenue,Eh70 Ground Floor Nibm Road Mohamadwadi Marvel Ganga Boulevard Survey 21 Pune 411060 Eh70 Ground Floor Nibm Road Mohamadwadi Marvel Ganga Boulevard Survey 21 Pune 411060  Pune Maharashtra,411060.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
